t,q_ll4_kne_pit,tau_ll4_kne_pit,q,tau
34.104,-1.773917503,11.82772042,-2.058202571,-26.35055907
34.108,-1.779704548,20.26584184,-2.057639298,-31.84561498
34.112,-1.784794114,23.39389836,-2.057172677,-31.97238848
34.116,-1.789223242,26.44497278,-2.056861367,-37.96882475
34.12,-1.793269132,28.17405129,-2.056793724,-41.65197057
34.124,-1.797202775,74.5998173,-2.057218492,-79.19855574
34.128,-1.800911054,72.54926966,-2.058175626,-81.11793123
34.132,-1.804346222,70.54425504,-2.058856971,-81.09928091
34.136,-1.807297966,65.12610007,-2.059076604,-79.40019074
34.14,-1.809649575,63.13310465,-2.059011989,-73.13178298
34.144,-1.811382624,58.9712674,-2.059029703,-69.83289459
34.148,-1.812319206,54.27066257,-2.059427019,-72.40140498
34.152,-1.812813528,4.724696992,-2.060170279,-48.62605449
34.156,-1.813457081,1.567660896,-2.061212128,-45.59498896
34.16,-1.814483421,-1.538618571,-2.062593182,-41.82060698
34.164,-1.815812711,51.96744603,-2.064832425,-105.2404337
34.168,-1.817091739,54.39130675,-2.06817175,-110.2281478
34.172,-1.817965205,55.77090158,-2.072136921,-113.2940296
34.176,-1.817657744,81.58665537,-2.076780337,-150.0574193
34.18,-1.816503684,80.0043603,-2.081744317,-140.3885877
34.184,-1.815589111,78.69206739,-2.086192128,-125.7754049
34.188,-1.815073553,72.53658181,-2.089823968,-106.2676499
34.192,-1.814126671,73.08042198,-2.092847146,-100.7194596
34.196,-1.812231835,78.11357997,-2.09570171,-107.6039864
34.2,-1.809358605,85.13638425,-2.098675818,-119.2893527
34.204,-1.805427666,93.13014707,-2.10178149,-129.6269271
34.208,-1.800356844,97.08200496,-2.104828468,-134.1006593
34.212,-1.794132481,96.91739278,-2.107573419,-134.1317212
34.216,-1.786760993,98.39879172,-2.109891554,-134.9500496
34.22,-1.77821843,101.3152037,-2.111837754,-138.6236391
34.224,-1.768470008,104.8498296,-2.113557689,-143.7146018
34.228,-1.757486513,106.5895626,-2.115148183,-145.995356
34.232,-1.745253821,106.9976519,-2.116618402,-146.3266568
34.236,-1.731767311,106.47836,-2.117940174,-145.410388
34.24,-1.717031996,104.5950691,-2.119079802,-142.4209315
34.244,-1.701001759,106.8223976,-2.120024481,-139.1502418
34.248,-1.683619004,104.1268107,-2.120780651,-134.4424883
34.252,-1.66492049,96.64212882,-2.121323942,-124.2398997
34.256,-1.645280755,91.56368323,-2.121662329,-117.6751614
34.26,-1.632050298,86.83702649,-2.122114461,-112.1947008
34.264,-1.624028152,81.79682769,-2.122706905,-106.9075444
34.268,-1.618083093,60.6560954,-2.123265958,-87.2530534
34.272,-1.612955614,53.51424151,-2.123450627,-76.1282147
34.276,-1.609300958,55.10543561,-2.123262051,-77.98344431
34.28,-1.606080785,53.52942418,-2.122760297,-74.61919209
34.284,-1.601584635,52.41818567,-2.121831703,-72.05569707
34.288,-1.596130308,49.46222947,-2.120414985,-68.09492737
34.292,-1.589965221,47.59917335,-2.118492043,-65.7771978
34.296,-1.583239395,48.08822603,-2.116108829,-66.81008757
34.3,-1.576029225,49.54177707,-2.113305873,-68.59869529
34.304,-1.568369388,51.01086774,-2.110093952,-70.48253128
34.308,-1.560275404,52.34313328,-2.106477755,-72.31044872
34.312,-1.551755931,53.23444259,-2.102457402,-74.07397005
34.316,-1.542801126,53.94831274,-2.098037242,-75.84780466
34.32,-1.533387542,54.67828272,-2.093227937,-77.29609191
34.324,-1.523492871,55.41882985,-2.088042755,-78.22618587
34.328,-1.51309517,56.11311415,-2.082499347,-78.82117611
34.332,-1.502171586,56.81174834,-2.076620904,-79.26995668
34.336,-1.490228927,57.54479378,-2.070599764,-79.67645009
34.34,-1.476619819,55.9290898,-2.064705415,-72.33408939
34.344,-1.461396198,54.39506347,-2.05900047,-68.29252307
34.348,-1.4446435,51.44931727,-2.053512416,-62.12958501
34.352,-1.426424954,48.70592108,-2.048194951,-56.97024782
34.356,-1.40678409,46.52759205,-2.04297226,-53.12174116
34.36,-1.385747278,44.98553943,-2.037762811,-50.41556978
34.364,-1.363326044,44.01906821,-2.032493749,-48.60319484
34.368,-1.339518989,43.53581382,-2.027107824,-47.45765071
34.372,-1.31431309,43.44400284,-2.021564679,-46.79546267
34.376,-1.287684246,43.68073971,-2.015838789,-46.49269845
34.38,-1.259597603,44.20876837,-2.009916315,-46.51957665
34.384,-1.230008081,44.91102808,-2.003790346,-46.63415154
34.388,-1.198860291,45.77111188,-1.997456905,-46.79368353
34.392,-1.166087555,46.81105082,-1.990914022,-47.01968885
34.396,-1.131610248,48.07737586,-1.984161838,-47.37596575
34.4,-1.095333629,49.57773889,-1.977202075,-47.8177612
34.404,-1.057145003,51.35092441,-1.970037128,-48.34698571
34.408,-1.016909857,53.45031918,-1.962669705,-48.97348972
34.412,-0.974467038,55.94428233,-1.955102473,-49.70785719
34.416,-0.929622382,58.93331965,-1.94733764,-50.57570613
34.42,-0.882296557,15.34058576,-1.938989372,50.71519764
34.424,-0.832406791,-4.644233214,-1.93023194,99.00406125
34.428,-0.780060782,-14.12369144,-1.921650041,91.71753195
34.432,-0.725808802,-23.0274459,-1.913227363,79.40024372
34.436,-0.670330411,-33.17129841,-1.905094412,67.23708077
34.44,-0.614614436,-45.62252534,-1.897367347,58.06358492
34.444,-0.559774903,-50.7032526,-1.890163077,50.18021619
34.448,-0.506644461,-53.84880571,-1.8836401,43.50699179
34.452,-0.455786371,-54.54934223,-1.877976842,38.06989377
34.456,-0.407568205,-53.30385126,-1.873382412,33.05922214
34.46,-0.362227434,-50.6229165,-1.870008392,32.87127021
34.464,-0.319911409,-47.61500287,-1.867815092,41.12523873
34.468,-0.280701251,-44.88507324,-1.866616642,49.51205545
34.472,-0.244640125,-41.94018322,-1.866207925,56.86515501
34.476,-0.211753892,-38.41360529,-1.866411334,64.11173075
34.48,-0.182059128,-35.11638157,-1.867095684,69.43864183
34.484,-0.155561257,-32.39456278,-1.868163398,71.60892453
34.488,-0.132251841,-29.94272,-1.869542757,68.51035788
34.492,-0.112116699,-27.63452155,-1.871180797,64.32636766
34.496,-0.095140914,-25.43536908,-1.873038075,60.27823899
34.5,-0.081309333,-23.51529367,-1.875088268,54.93277067
34.504,-0.0706072,-21.8934872,-1.877320938,47.87345115
34.508,-0.062923873,-18.78184399,-1.879723021,45.97690584
34.512,-0.057963292,-15.03629771,-1.882267883,44.38894537
34.516,-0.055472766,-11.08493958,-1.884808807,42.00970578
34.52,-0.055127019,-7.316654951,-1.887196908,39.60230794
34.524,-0.056360195,-4.825436331,-1.889474017,37.03362377
34.528,-0.058738683,-3.648442406,-1.891670554,35.18338052
34.532,-0.061963316,-3.62665919,-1.893637003,42.02974281
34.536,-0.065861705,-3.226745612,-1.895002835,50.48886617
34.54,-0.070320566,-3.136817919,-1.895360657,58.30657347
34.544,-0.075230013,-3.222369087,-1.894288067,69.38065457
34.548,-0.08046712,-3.34420577,-1.891348616,80.08391508
34.552,-0.085875518,-3.403590025,-1.886087648,93.5621444
34.556,-0.091247929,-3.346934779,-1.878028062,106.9359896
34.56,-0.096309049,-3.440069741,-1.866719072,118.3097706
34.564,-0.100775778,-4.61115524,-1.851912394,114.3353955
34.568,-0.104490568,-6.616768427,-1.833578076,105.889868
34.572,-0.107422235,-8.459859071,-1.81172809,93.36181322
34.576,-0.109599195,-9.939159038,-1.78641221,76.06068475
34.58,-0.111097923,-11.09010336,-1.757718458,56.17194308
34.584,-0.11202214,-12.18560511,-1.725740515,41.5883027
34.588,-0.112456232,-12.95344765,-1.690524791,27.34603052
34.592,-0.11245185,-13.56876745,-1.65208845,14.03261596
34.596,-0.11202956,-11.34174472,-1.610431356,-3.680474342
34.6,-0.111192496,-9.384822274,-1.565620837,-25.16141026
34.604,-0.109963834,-7.684527827,-1.517926926,-52.86497383
34.608,-0.108315904,-8.565574219,-1.467832888,-81.51972755
34.612,-0.106080271,-20.10820818,-1.416034342,-101.274982
34.616,-0.103299583,-21.14676011,-1.36304695,-129.0188141
34.62,-0.100027358,-21.9211558,-1.30938901,-154.3689595
34.624,-0.096304919,-22.74503045,-1.255559465,-175.1255532
34.628,-0.092190412,-24.01325539,-1.201986663,-191.0809725
34.632,-0.087780768,-25.69267828,-1.149003668,-201.8620484
34.636,-0.083184861,-27.48588151,-1.096837736,-208.1619251
34.64,-0.078499624,-28.64157031,-1.045610776,-205.5114104
34.644,-0.073803291,-29.49024224,-0.995356408,-198.1465916
34.648,-0.069176128,-34.01636505,-0.94604261,-195.5211118
34.652,-0.064720617,-42.32177326,-0.897576633,-190.6050291
34.656,-0.060528275,-45.95959852,-0.849809743,-186.6862513
34.66,-0.05665042,-47.63238982,-0.802558091,-183.5700166
34.664,-0.053114344,-50.33592935,-0.755630072,-181.0099919
34.668,-0.049951225,-60.66207658,-0.708851484,-179.1254444
34.672,-0.047182577,-66.07993293,-0.662280186,-190.1608886
34.676,-0.04478193,-66.51588568,-0.616380083,-211.1170339
34.68,-0.042691342,-65.11305353,-0.571865468,-227.6181212
34.684,-0.041524768,-62.22987705,-0.530040028,-235.5721841
34.688,-0.046716224,-58.11188952,-0.497405371,-234.0829504
34.692,-0.057874535,-60.25076108,-0.466931666,-225.4885248
34.696,-0.070045297,-110.625102,-0.435438093,-138.8240612
34.7,-0.082783669,-157.0998759,-0.406219062,-105.9551291
34.704,-0.096278082,-156.2161793,-0.383780008,-100.8490991
34.708,-0.110316348,-149.936882,-0.367299824,-108.5869532
34.712,-0.124566864,-143.3072933,-0.355598,-110.1476628
34.716,-0.139054751,-147.7384226,-0.347534398,-107.9393314
34.72,-0.153340336,-56.68201698,-0.341992813,18.10852002
34.724,-0.166690436,-53.7332507,-0.337915745,37.59056921
34.728,-0.179482876,-55.79929633,-0.334465603,51.11256204
34.732,-0.192556571,-62.21057405,-0.330972009,58.56395713
34.736,-0.206987291,-70.01377712,-0.326917448,62.96004013
34.74,-0.223905288,-77.49317704,-0.321269183,64.33214264
34.744,-0.244065068,-74.96525168,-0.310242751,64.53973912
34.748,-0.267669625,-68.75635759,-0.294698082,62.11884966
34.752,-0.29467108,-49.86939792,-0.275810259,-17.2438456
34.756,-0.325015405,-50.8421644,-0.254715521,-20.7246745
34.76,-0.359492541,-47.00077335,-0.232852577,-24.34196598
34.764,-0.402221761,-51.57574918,-0.212111804,-20.88488893
34.768,-0.451740051,-53.20405691,-0.19344622,-29.74973034
34.772,-0.505969161,-45.50993118,-0.177246277,-29.98123822
34.776,-0.562763938,-26.3428964,-0.163763813,-30.15885007
34.78,-0.620281923,-13.00278352,-0.153089771,-29.5018558
34.784,-0.677605116,-10.278301,-0.145115115,-27.6131465
34.788,-0.734421215,-10.18116988,-0.139576184,-25.28866267
34.792,-0.790502282,-7.9101329,-0.136100451,-22.85442535
34.796,-0.84558018,-4.372986636,-0.134264485,-20.56095971
34.8,-0.898842356,-3.241666032,-0.133669102,-18.48288625
34.804,-0.932005075,-4.843557762,-0.133917188,-16.69619053
34.808,-0.935178598,-5.726483904,-0.134778031,-16.09881323
34.812,-0.922165688,2.206794161,-0.136092079,-13.1162512
34.816,-0.906379659,1.624665673,-0.138143545,-14.67146505
34.82,-0.890459951,3.292779987,-0.141250723,-16.13002924
34.824,-0.874247951,3.128574619,-0.145386038,-15.96718303
34.828,-0.857721456,4.937888304,-0.149879067,-16.50801605
34.832,-0.840885884,6.18196563,-0.154573579,-15.71078557
34.836,-0.823703532,7.057502119,-0.159059084,-12.88606387
34.84,-0.806014468,8.117974337,-0.162968352,-9.335961955
34.844,-0.78765046,9.036075604,-0.166261682,-6.732951593
34.848,-0.76849148,9.491910552,-0.1691323,-5.545646223
34.852,-0.748458019,9.382703332,-0.171807641,-5.245948141
34.856,-0.727512225,9.19762979,-0.17440622,-5.104023491
34.86,-0.70564098,8.948548487,-0.17691566,-4.774429552
34.864,-0.682814834,7.181707988,-0.179328047,-3.951787176
34.868,-0.659063355,3.799201028,-0.181609492,-2.776319309
34.872,-0.634425012,1.589969,-0.183716741,-1.787382017
34.876,-0.608899582,0.234730629,-0.18560734,-0.843179419
34.88,-0.582466168,-0.617033464,-0.18726279,-0.508063061
34.884,-0.555072541,-0.670158372,-0.188701167,0.215710193
34.888,-0.526362798,-1.12484892,-0.190128132,-0.962762093
34.892,-0.496406722,-8.926556695,-0.191838994,-3.507441305
34.896,-0.466052677,-18.60880563,-0.193715783,-5.750294307
34.9,-0.436339352,-26.97783998,-0.195787171,-7.854802231
34.904,-0.408301118,-31.65646919,-0.197422621,-12.12450128
34.908,-0.382412152,-31.99949597,-0.198578574,-15.70521254
34.912,-0.358894523,-29.16890073,-0.199815627,-17.80018314
34.916,-0.337917326,-28.37508466,-0.201263383,-16.0890248
34.92,-0.319581529,-28.45378839,-0.202562267,-11.65430933
34.924,-0.303862916,-23.95326404,-0.203211564,-4.627890229
34.928,-0.290621808,-22.2595293,-0.202770446,-2.072384327
34.932,-0.279622159,-20.23147259,-0.201195099,0.221543882
34.936,-0.270556126,-17.57077142,-0.198482231,2.202932295
34.94,-0.263073089,-14.48798081,-0.194640061,3.914973813
34.944,-0.256807139,-11.28837549,-0.189689426,5.004547253
34.948,-0.251400658,-8.323852998,-0.183665565,6.061577016
34.952,-0.24652566,-5.84042813,-0.176640913,6.631226519
34.956,-0.241898781,-4.041686574,-0.168770443,6.319009666
34.96,-0.237290737,-2.963861321,-0.160303966,5.220444019
34.964,-0.232530613,-2.58395361,-0.151563758,3.433947099
34.968,-0.227505502,-2.573476966,-0.142879465,1.898732126
34.972,-0.222156594,-2.929389171,-0.134523923,0.699651964
34.976,-0.216472582,-3.559416454,-0.126703676,-0.095048904
34.98,-0.210481058,-4.369629327,-0.119556766,-0.46139791
34.984,-0.204238895,-5.272086547,-0.113156197,-0.413724041
34.988,-0.197817424,-6.217543491,-0.107566427,-0.095211535
34.992,-0.191297334,-7.944589408,-0.10300369,-0.681478493
34.996,-0.184777247,-9.362786157,-0.099699363,-1.980337292
35,-0.178349999,-10.3521184,-0.097654008,-2.718455711
35.004,-0.17207723,-11.00690349,-0.096812089,-2.932802435
35.008,-0.166008305,-10.72050371,-0.097121697,-3.102284994
35.012,-0.16018571,-10.46728059,-0.098542271,-2.800350212
35.016,-0.154640221,-10.08864158,-0.101081543,-2.193449662
35.02,-0.149389253,-9.749229675,-0.104738106,-1.387056864
35.024,-0.144436124,-9.494583231,-0.10943748,0.001941521
35.028,-0.13976746,-8.819463484,-0.115006291,1.826558255
35.032,-0.135019839,-7.880413134,-0.121220672,7.616701444
35.036,-0.127384443,-7.121844462,-0.128194901,5.901952577
35.04,-0.115352014,-6.088654517,-0.136178764,8.714018439
35.044,-0.10194512,-6.958296127,-0.144536554,12.33766412
35.048,-0.089988181,-9.139976157,-0.152361587,23.00628589
35.052,-0.079339914,-8.890293285,-0.15898486,31.64880661
35.056,-0.069847744,-9.846658887,-0.164290498,25.8921695
35.06,-0.060287893,-10.46139697,-0.168954153,24.652252
35.064,-0.050294261,-8.831942339,-0.173268602,19.12270414
35.068,-0.041478461,-10.03642763,-0.176596641,12.61769755
35.072,-0.034199175,-13.25070962,-0.178818352,8.151313129
35.076,-0.028488245,-13.83648149,-0.179976063,5.96081961
35.08,-0.024231726,-13.65904473,-0.180170079,4.493335159
35.084,-0.02123708,-12.43938892,-0.179496345,4.652800503
35.088,-0.01926511,-10.40314531,-0.178018154,5.51999626
35.092,-0.018055185,-7.739428519,-0.175777047,6.325159711
35.096,-0.017443388,-7.540034503,-0.172799843,6.377884429
35.1,-0.017423151,-8.445373123,-0.169104093,6.157310522
35.104,-0.018019234,-8.913027449,-0.164705479,6.32402458
35.108,-0.019572708,-9.321819072,-0.160005458,6.5400912
35.112,-0.0222117,-9.831001725,-0.155449969,6.293562772
35.116,-0.02551035,-8.079913703,-0.150866401,2.556365764
35.12,-0.029165827,-5.109597796,-0.145740076,-1.498069761
35.124,-0.033223942,-2.930986466,-0.140275589,-3.83331943
35.128,-0.037766183,-2.934377986,-0.134814865,-4.641546741
35.132,-0.042645162,-4.110307001,-0.129610999,-4.407748574
35.136,-0.047689781,-4.392575603,-0.124626071,-3.909988178
35.14,-0.052731851,-3.320550421,-0.11979487,-3.46658265
35.144,-0.057697184,1.302365162,-0.115142575,-3.087569104
35.148,-0.062585007,1.706295954,-0.11067743,-3.183389693
35.152,-0.067382762,-1.695565404,-0.106404676,-3.252035678
35.156,-0.071696105,-0.882314029,-0.102358065,-3.274846036
35.16,-0.074765651,-0.151628414,-0.098680886,-3.296974943
35.164,-0.076875864,-0.04258698,-0.09546097,-2.992511789
35.168,-0.078217751,-0.038852942,-0.092650586,-2.011397355
35.172,-0.078986402,0.111114904,-0.090288507,1.135429987
35.176,-0.079326677,-1.842429303,-0.08809822,-3.436459311
35.18,-0.079333724,-2.444666243,-0.085876659,-2.479914318
35.184,-0.078979778,-2.436234452,-0.08354806,1.227722757
35.188,-0.078082991,-3.116609628,-0.081065929,1.526677196
35.192,-0.076736762,-3.350492136,-0.078419516,1.573670355
35.196,-0.074965051,-4.145776933,-0.075589326,-1.154717574
35.2,-0.072753844,-4.544071751,-0.072594143,-1.218463707
35.204,-0.069858996,-4.424116097,-0.069573247,1.526534009
35.208,-0.065736065,-4.65438294,-0.066670635,1.377147892
35.212,-0.060142659,-4.457136574,-0.063964717,1.349623171
35.216,-0.053411337,-5.65113148,-0.061351734,1.333920393
35.22,-0.045853134,-8.247379231,-0.058698553,1.132203364
35.224,-0.038014641,-10.62949601,-0.055957663,0.767120202
35.228,-0.030391205,-12.32619535,-0.053121739,0.729114011
35.232,-0.023484206,-13.95468142,-0.050192243,0.60513506
35.236,-0.017460111,-15.5526205,-0.047182101,0.338297369
35.24,-0.012394119,-16.57470597,-0.04410996,0.07548858
35.244,-0.008279292,-17.01603561,-0.040997444,-0.082410509
35.248,-0.005044244,-16.65670796,-0.037866874,-0.040693629
35.252,-0.002570911,-15.47468864,-0.034758223,-0.104405667
35.256,-7.12E-04,-13.49349549,-0.031729388,0.065741311
35.26,6.32E-04,-11.09481594,-0.028827964,0.470658345
35.264,0.001459092,-9.662486434,-0.026092191,0.770285592
35.268,0.002162467,-9.673919913,-0.023553013,0.79433953
35.272,0.00264427,-9.702381001,-0.02122731,0.73917574
35.276,0.002749501,-9.890104103,-0.019138854,0.761205987
35.28,0.002455484,-10.28847067,-0.017283515,1.014632946
35.284,0.001802535,-10.6201483,-0.015647053,1.326623709
35.288,8.52E-04,-10.8036525,-0.014209376,1.502663845
35.292,-3.58E-04,-10.88150511,-0.012951709,1.620876598
35.296,-0.001818701,-11.02753819,-0.01186062,1.767400199
35.3,-0.003527292,-11.16961711,-0.010927725,1.896550192
35.304,-0.005486247,-11.26986364,-0.01014852,1.956813011
35.308,-0.007701858,-11.38135758,-0.009521194,1.991766525
35.312,-0.010165781,-11.45900737,-0.009044383,1.998614218
35.316,-0.012846837,-11.4707418,-0.008713324,1.948334685
35.32,-0.015723479,-11.49029878,-0.0085215,1.868224541
35.324,-0.018786191,-11.53504805,-0.008464095,1.778656557
35.328,-0.022036943,-11.65984739,-0.008543783,1.689245086
35.332,-0.02546232,-11.44504927,-0.00881858,1.964347643
35.336,-0.029067622,-11.67669803,-0.009286779,1.829130173
35.34,-0.032867793,-11.89792384,-0.009936874,1.667572774
35.344,-0.03689119,-12.15697762,-0.01076236,1.504789742
35.348,-0.041178255,-12.42533021,-0.011763951,1.314741062
35.352,-0.045752341,-12.7805312,-0.012940352,1.101951283
35.356,-0.05062318,-13.12368881,-0.014288298,0.880466837
35.36,-0.055796427,-13.43123625,-0.015803659,0.654218815
35.364,-0.061277552,-13.66953002,-0.017482069,0.432679403
35.368,-0.067067892,-13.81171139,-0.019319909,0.200184354
35.372,-0.073163728,-13.80841173,-0.021152045,-0.005856584
35.376,-0.079547176,-13.63573625,-0.022951016,-0.176604009
35.38,-0.086146999,-13.3437758,-0.024846036,-3.162504809
35.384,-0.09285711,-12.71412865,-0.026925487,0.381227224
35.388,-0.099548267,-11.9882436,-0.029251866,-2.725548331
